id,pid,ms_subclass,ms_zoning,lot_area,lot_shape,lot_config,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,exterior_1st,mas_vnr_type,mas_vnr_area,foundation,bsmtfin_sf_1,bsmt_unf_sf,total_bsmt_sf,heating_qc,2nd_flr_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,wood_deck_sf,open_porch_sf,mo_sold,yr_sold,saleprice
2258,916326040,20,RL,9.735364715141987,4,Inside,Timber,1Story,5,6,1959,1959,VinylSd,None,0.0,CBlock,967.0,383.0,1350.0,4,0,0.0,1.0,1,1,2,1,5,2,1.0,0,104,7,2007,12.043553716032399
2205,909254100,70,RL,8.875566691990551,4,Inside,Crawfor,2Story,6,8,1926,1991,Wd Sdng,None,0.0,BrkTil,0.0,686.0,686.0,3,775,0.0,0.0,1,0,3,1,6,1,1.0,0,0,7,2007,11.813030057420567
1158,533125080,60,RL,9.127502093667179,3,Inside,NoRidge,2Story,6,5,1990,1991,HdBoard,BrkFace,304.0,PConc,704.0,226.0,930.0,5,1319,1.0,0.0,2,1,4,1,9,2,2.0,237,251,6,2008,12.577636201962656
1741,528222090,20,RL,8.948585921534317,4,Inside,Gilbert,1Story,7,6,2007,2007,VinylSd,BrkFace,0.0,PConc,0.0,1246.0,1246.0,5,0,0.0,0.0,2,0,3,1,6,0,2.0,0,0,8,2007,12.063932878369052
2735,905426100,20,RL,8.961879012677683,4,Inside,Edwards,2Story,5,8,1948,2002,MetalSd,None,0.0,CBlock,603.0,293.0,896.0,5,896,1.0,0.0,3,0,3,1,8,0,1.0,103,0,8,2006,12.323855681186558
1888,534278150,20,RL,9.571992907127694,3,CulDSac,NAmes,1Story,5,5,1961,1961,Wd Sdng,None,0.0,CBlock,311.0,386.0,864.0,3,0,1.0,0.0,1,0,2,1,6,1,2.0,128,0,8,2007,11.852962767755937
2121,907125120,20,RL,9.079662048334066,4,Inside,CollgCr,1Story,5,5,1994,1994,VinylSd,None,0.0,PConc,495.0,495.0,990.0,4,0,0.0,0.0,1,0,3,1,5,0,1.0,0,64,4,2007,11.744037185933616
1176,533236060,160,FV,7.8804263442924,4,Inside,Somerst,2Story,8,5,1999,1999,MetalSd,BrkFace,466.0,PConc,612.0,348.0,960.0,5,624,1.0,0.0,2,1,3,1,7,0,2.0,169,0,12,2008,12.043553716032399
2773,907135230,20,RL,9.515469358031684,2,CulDSac,CollgCr,1Story,5,5,1995,1995,VinylSd,None,0.0,PConc,716.0,274.0,990.0,5,0,0.0,1.0,1,0,3,1,5,0,2.0,224,0,7,2006,11.957611286231675
2619,535426195,20,RL,9.700207901150696,3,CulDSac,NAmes,1Story,5,6,1957,1997,MetalSd,None,0.0,CBlock,1277.0,207.0,1484.0,3,0,1.0,0.0,1,0,2,1,6,2,1.0,288,258,12,2006,12.24288661865289
1796,528458080,60,FV,9.064157861798101,4,Inside,Somerst,2Story,8,5,2007,2007,VinylSd,None,0.0,PConc,350.0,546.0,896.0,5,896,0.0,0.0,2,1,3,1,8,0,2.0,184,96,11,2007,12.449018824140563
1598,923225370,180,RM,7.3752557780097545,4,Inside,MeadowV,SLvl,4,6,1973,1973,CemntBd,None,0.0,CBlock,437.0,25.0,462.0,3,462,1.0,0.0,1,0,1,1,4,1,1.0,0,101,7,2008,11.460578984598019
1965,535453150,20,RL,8.897682313454224,4,Inside,NAmes,1Story,5,6,1958,1958,BrkFace,None,0.0,CBlock,625.0,545.0,1170.0,3,0,0.0,1.0,1,0,3,1,6,1,1.0,0,0,3,2007,11.84939770159144
2651,902134060,70,RM,8.937743936942443,4,Inside,OldTown,2Story,3,5,1905,1950,MetalSd,None,0.0,BrkTil,0.0,738.0,738.0,4,662,0.0,0.0,1,0,2,1,7,0,1.0,0,0,3,2006,11.481434797878858
609,534402140,20,RL,9.305650551780507,3,CulDSac,NAmes,1Story,5,6,1966,1966,Plywood,BrkFace,200.0,CBlock,740.0,184.0,1154.0,5,0,0.0,0.0,1,1,3,1,6,1,2.0,0,58,11,2009,11.944707881395766
1990,902300020,70,RM,9.243484970568485,3,Inside,OldTown,2Story,8,9,1910,1999,VinylSd,None,0.0,BrkTil,0.0,725.0,725.0,5,863,0.0,0.0,2,1,3,1,7,0,2.0,0,0,5,2007,12.127570417375216
2877,910207110,30,RM,9.078521797355334,4,Inside,IDOTRR,1Story,4,6,1936,1950,Wd Sdng,None,0.0,BrkTil,285.0,666.0,951.0,5,0,0.0,0.0,1,0,2,1,6,0,1.0,0,28,4,2006,11.575900264131617
497,528327070,60,RL,9.450930836894113,4,Inside,NoRidge,2Story,8,5,2000,2000,VinylSd,BrkFace,150.0,PConc,1173.0,282.0,1455.0,5,1221,1.0,0.0,2,1,4,1,10,2,3.0,252,30,9,2009,12.697715449879391
759,903481120,50,RM,8.548691858475609,4,Corner,IDOTRR,1.5Fin,6,6,1927,1950,MetalSd,None,0.0,BrkTil,0.0,1204.0,1204.0,3,462,0.0,0.0,1,0,3,1,4,0,1.0,0,0,8,2009,11.813030057420567
2474,531375070,20,RL,9.478227817099784,4,Inside,SawyerW,1Story,6,5,2005,2005,VinylSd,None,0.0,PConc,0.0,1141.0,1141.0,5,0,0.0,0.0,1,1,3,1,6,0,2.0,0,0,3,2006,11.867097278690842
1193,534201240,60,RL,9.084096645401932,4,Inside,NAmes,2Story,5,6,1968,1968,MetalSd,None,0.0,CBlock,732.0,0.0,732.0,5,732,0.0,0.0,1,1,4,1,7,0,2.0,0,40,6,2008,11.856515169360305
1415,905477050,190,RL,8.85366542803745,4,Inside,Edwards,2Story,5,7,1910,1991,MetalSd,None,0.0,CBlock,969.0,148.0,1117.0,3,527,1.0,0.0,1,0,3,1,5,0,0.0,85,0,1,2008,11.585246126549855
2048,904302010,190,RL,8.40827078419205,3,Corner,SWISU,1.5Fin,5,6,1942,1979,Plywood,None,0.0,CBlock,485.0,187.0,672.0,3,504,1.0,0.0,1,0,2,1,4,0,1.0,0,88,7,2007,11.594505451962652
2483,531452210,60,RL,9.107088742165708,3,Inside,SawyerW,2Story,6,5,1994,1994,VinylSd,None,0.0,PConc,274.0,362.0,636.0,5,684,0.0,0.0,2,1,3,1,6,0,2.0,0,40,7,2006,11.918390573078392
2883,911225110,50,C (all),9.050171619823361,4,Inside,IDOTRR,1.5Fin,3,5,1916,1950,MetalSd,None,0.0,PConc,0.0,216.0,216.0,2,360,0.0,0.0,1,0,2,1,6,0,0.0,0,0,4,2006,11.26446410567173
1111,528427010,20,RL,9.386979145634639,4,FR2,Somerst,1Story,8,5,2007,2008,VinylSd,Stone,186.0,PConc,0.0,1580.0,1580.0,5,0,0.0,0.0,2,0,3,1,7,0,3.0,0,24,6,2008,12.367885325692589
2072,905301050,20,RL,11.653982220886329,2,CulDSac,ClearCr,1Story,7,5,1971,2002,Plywood,Stone,351.0,CBlock,1219.0,424.0,1643.0,3,0,1.0,0.0,2,0,2,1,5,2,2.0,380,48,6,2007,12.618182296357007
1450,907202240,20,RL,9.570110520822217,3,CulDSac,CollgCr,1Story,5,6,1975,2001,Plywood,None,0.0,CBlock,88.0,180.0,864.0,3,0,1.0,0.0,2,0,2,1,5,0,2.0,140,0,8,2008,12.0015054797889
274,908102060,30,RL,9.079889942592118,4,Inside,Edwards,1Story,3,6,1945,2007,VinylSd,None,0.0,CBlock,0.0,0.0,0.0,3,0,0.0,0.0,1,0,2,1,5,0,1.0,0,0,4,2010,11.349229372299439
413,527454050,160,RL,7.744136627627991,4,Inside,NPkVill,2Story,6,5,1974,1974,Plywood,None,0.0,CBlock,257.0,103.0,855.0,3,467,0.0,1.0,2,1,3,1,6,1,2.0,260,0,6,2009,11.898187865760873
751,903429080,70,RM,7.824046010856292,4,Corner,OldTown,2Story,7,8,1915,2005,Stucco,None,0.0,PConc,299.0,611.0,910.0,5,910,1.0,0.0,1,1,4,1,7,1,1.0,0,0,6,2009,11.951180395901384
2897,916403020,20,RL,8.993303139093733,3,CulDSac,Timber,1Story,7,5,1990,1990,HdBoard,BrkFace,54.0,CBlock,1053.0,256.0,1309.0,3,0,1.0,0.0,2,0,2,1,6,1,2.0,0,58,7,2006,12.100712129872347
207,903454060,190,RM,8.630521876723241,4,Inside,IDOTRR,2Story,4,5,1930,1950,VinylSd,None,0.0,Slab,0.0,0.0,0.0,2,720,0.0,0.0,2,0,3,2,7,0,0.0,0,0,7,2010,10.915088464214607
2269,916455110,80,RL,9.168476167877484,3,Corner,Timber,SLvl,7,5,2003,2003,VinylSd,BrkFace,442.0,PConc,786.0,82.0,868.0,5,0,1.0,0.0,2,0,3,1,6,1,2.0,160,22,5,2007,12.141534124392603
891,908152100,80,RL,8.881836305004146,4,Inside,Edwards,SLvl,6,6,1976,1976,MetalSd,BrkFace,255.0,CBlock,631.0,410.0,1041.0,5,0,1.0,0.0,1,0,3,1,6,1,1.0,296,0,10,2009,11.736069016284437
2863,909280030,50,RL,9.350102314351341,3,Inside,Crawfor,1.5Fin,7,7,1936,1987,BrkFace,None,0.0,CBlock,223.0,794.0,1017.0,4,1037,0.0,0.0,1,1,3,1,6,1,1.0,0,0,6,2006,12.429216196844383
1298,902134100,30,RM,8.81818627792769,4,Inside,OldTown,1Story,5,6,1910,1950,MetalSd,None,0.0,BrkTil,0.0,481.0,481.0,3,0,0.0,0.0,1,0,2,1,5,0,1.0,0,0,9,2008,11.26446410567173
1292,902109080,190,RM,9.343646739284408,4,Inside,OldTown,1.5Fin,4,6,1910,1996,Wd Sdng,None,0.0,Stone,0.0,828.0,828.0,4,658,0.0,0.0,2,0,3,2,9,0,0.0,0,172,6,2008,11.678439903447801
1687,528102100,20,RL,9.395158808968725,4,Inside,NridgHt,1Story,8,5,2007,2007,VinylSd,BrkFace,254.0,PConc,0.0,1694.0,1694.0,5,0,0.0,0.0,2,0,3,1,7,0,3.0,168,228,12,2007,12.669806661762314
2749,906223180,60,RL,9.164715193949908,3,Inside,SawyerW,2Story,8,5,1993,1994,VinylSd,BrkFace,125.0,PConc,380.0,397.0,777.0,5,846,0.0,0.0,2,1,3,1,8,1,2.0,182,81,9,2006,12.2783933071098
2875,910203100,30,RM,9.051813463747946,4,Inside,IDOTRR,1Story,4,4,1925,1950,Wd Sdng,None,0.0,BrkTil,0.0,432.0,432.0,3,0,0.0,0.0,1,0,2,1,4,0,0.0,0,0,6,2006,11.184421397998193
1029,527358120,20,RL,9.337941716569905,4,Inside,NWAmes,1Story,6,5,1976,1976,Plywood,BrkFace,160.0,CBlock,644.0,549.0,1193.0,3,0,0.0,1.0,2,0,3,1,7,1,2.0,0,0,5,2008,12.100712129872347
1581,916402115,20,RL,9.426741242423,3,Inside,Timber,1Story,6,5,1986,1986,VinylSd,Stone,132.0,CBlock,1398.0,0.0,1606.0,3,0,1.0,0.0,2,0,3,1,7,1,2.0,192,0,11,2008,12.122691036591123
612,534426110,20,RL,9.169518377455928,4,Corner,NAmes,1Story,5,6,1959,1959,MetalSd,BrkFace,132.0,CBlock,991.0,50.0,1041.0,5,0,1.0,0.0,1,0,3,1,6,0,1.0,224,88,7,2009,11.732060994886899
139,535152010,90,RL,9.020026965252676,4,Corner,NAmes,1Story,5,5,1958,1958,HdBoard,None,0.0,CBlock,0.0,1604.0,1604.0,3,0,0.0,0.0,2,0,4,2,8,0,2.0,42,0,3,2010,11.813030057420567
1335,903226060,50,RM,8.699514748210191,4,Inside,BrkSide,1.5Fin,6,7,1940,1989,Wd Sdng,None,0.0,CBlock,521.0,460.0,981.0,5,658,0.0,0.0,1,1,3,1,6,1,1.0,0,11,7,2008,12.01309450854769
2531,534176250,20,RL,9.169518377455928,4,Inside,NWAmes,1Story,7,5,1969,1969,HdBoard,BrkFace,168.0,CBlock,0.0,1164.0,1164.0,3,0,0.0,0.0,1,1,3,1,6,0,2.0,0,0,7,2006,11.84939770159144
681,535452090,20,RL,8.902455592206882,4,Inside,NAmes,1Story,5,6,1958,1958,BrkFace,None,0.0,CBlock,0.0,1041.0,1041.0,4,0,0.0,0.0,1,0,3,1,6,0,1.0,0,0,3,2009,11.759785542901755
1383,905107280,85,RL,8.949365142352965,3,CulDSac,Sawyer,SFoyer,6,8,1978,1978,HdBoard,BrkCmn,40.0,CBlock,450.0,0.0,450.0,5,0,0.0,1.0,1,0,3,1,6,1,2.0,311,0,5,2008,11.938193200374572
1359,903429010,50,RM,8.377241230988792,4,Inside,OldTown,1.5Fin,6,8,1910,1950,MetalSd,None,0.0,BrkTil,0.0,796.0,796.0,5,784,0.0,0.0,1,0,3,1,7,0,1.0,0,182,6,2008,11.755871643580617
1226,534477090,20,RL,9.169518377455928,4,Inside,NAmes,1Story,5,8,1950,2006,HdBoard,None,0.0,CBlock,32.0,232.0,572.0,4,0,1.0,0.0,1,0,3,1,7,1,1.0,0,192,9,2008,11.86005499606543
63,528363130,60,RL,9.413770891980372,3,Corner,NoRidge,2Story,8,5,1994,1995,HdBoard,BrkFace,362.0,PConc,1032.0,431.0,1463.0,5,1122,1.0,0.0,2,1,3,1,9,2,2.0,186,32,4,2010,12.691580461311874
1869,534151090,20,RL,9.163982247998034,4,Inside,NWAmes,1Story,7,6,1993,1993,VinylSd,BrkFace,112.0,PConc,0.0,1594.0,1594.0,5,0,0.0,0.0,2,0,2,1,6,1,2.0,190,80,7,2007,12.146853285870202
2468,528488110,20,FV,8.881836305004146,4,Inside,Somerst,1Story,6,5,2006,2006,VinylSd,Stone,68.0,PConc,905.0,357.0,1262.0,4,0,0.0,0.0,2,0,2,1,5,0,2.0,0,120,5,2006,12.128111104060462
1135,531375050,20,RL,9.478227817099784,4,Inside,SawyerW,1Story,6,5,2005,2006,VinylSd,BrkFace,126.0,PConc,80.0,1095.0,1175.0,5,0,1.0,0.0,1,0,3,1,6,0,0.0,0,90,6,2008,11.891361900690473
719,902329080,70,RM,8.1886891244442,4,Inside,OldTown,2Story,6,7,1917,2007,Stucco,None,0.0,BrkTil,0.0,624.0,624.0,5,624,1.0,0.0,1,0,3,1,5,1,1.0,0,103,5,2009,11.686878772093667
405,527451320,160,RM,7.426549072397305,4,Inside,BrDale,2Story,5,5,1971,1971,HdBoard,BrkFace,142.0,CBlock,0.0,630.0,630.0,3,672,0.0,0.0,2,1,3,1,6,0,1.0,0,0,5,2009,11.626254150277232
2506,533208050,120,FV,8.106514516255185,3,Inside,Somerst,1Story,8,5,2005,2005,MetalSd,None,0.0,PConc,1039.0,208.0,1247.0,5,0,1.0,0.0,1,1,1,1,4,1,2.0,0,84,4,2006,12.190959007720126
1565,914465060,20,RL,9.49288426657184,3,CulDSac,Mitchel,1Story,8,5,2002,2002,CemntBd,BrkFace,148.0,PConc,1218.0,350.0,1568.0,5,0,1.0,0.0,2,0,3,1,7,2,3.0,150,59,7,2008,12.509874099861838
1727,528188160,120,RL,8.08394570229562,4,Inside,NridgHt,1Story,7,5,2003,2003,VinylSd,Stone,235.0,PConc,1000.0,405.0,1405.0,5,0,1.0,0.0,2,0,2,1,6,1,2.0,136,36,3,2007,12.206072645530174
1661,527359160,80,RL,9.103979355984773,3,CulDSac,NWAmes,SLvl,7,6,1976,1976,Plywood,Stone,130.0,CBlock,624.0,0.0,1228.0,3,0,0.0,1.0,2,0,3,1,5,1,2.0,407,36,2,2007,12.066810578196666
1967,535457020,20,RL,8.987196820661973,4,Inside,NAmes,1Story,5,5,1960,1960,BrkFace,None,0.0,CBlock,1098.0,125.0,1377.0,3,0,1.0,0.0,1,0,3,1,6,2,1.0,0,0,11,2007,11.960811288962345
2267,916455010,60,RL,9.138092207768558,3,Corner,Timber,2Story,6,5,1996,1997,VinylSd,BrkFace,42.0,PConc,742.0,130.0,872.0,5,868,1.0,0.0,2,1,3,1,7,0,2.0,144,122,7,2007,12.225875272826354
1389,905200510,20,RL,9.052984561199976,3,CulDSac,Sawyer,1Story,5,6,1966,2006,HdBoard,None,0.0,CBlock,0.0,1228.0,1228.0,4,0,0.0,0.0,1,1,3,1,6,0,1.0,0,65,6,2008,11.914047823644255
2553,534430110,20,RL,9.343559215762406,3,Corner,NAmes,1Story,5,6,1954,1954,BrkFace,None,0.0,CBlock,486.0,522.0,1008.0,4,0,0.0,0.0,1,0,2,1,4,1,1.0,0,0,7,2006,11.827736204810263
1459,907254090,60,RL,9.341719450032562,3,Inside,CollgCr,2Story,7,5,1998,1999,VinylSd,BrkFace,202.0,PConc,252.0,901.0,1153.0,5,878,0.0,0.0,2,1,3,1,8,1,2.0,192,84,7,2008,12.312682380588432
1739,528222060,60,RL,9.015419779605713,3,Inside,Gilbert,2Story,6,5,2007,2007,VinylSd,Stone,22.0,PConc,0.0,752.0,752.0,5,752,0.0,0.0,2,1,3,1,6,0,2.0,100,32,12,2007,12.01974306733868
172,902106130,30,RM,8.408493774492896,4,Inside,OldTown,1Story,5,7,1920,1950,Wd Sdng,None,0.0,PConc,579.0,357.0,936.0,3,0,1.0,0.0,1,0,2,1,5,1,0.0,51,0,5,2010,11.603679828238693
788,905402070,20,RL,9.65726726989194,3,CulDSac,Edwards,1Story,4,5,1954,1954,VinylSd,None,0.0,CBlock,0.0,0.0,0.0,3,0,0.0,0.0,1,0,2,1,6,0,2.0,0,0,10,2009,11.711776323715394
1979,902110010,30,RM,8.056109659545061,4,Inside,OldTown,1Story,5,6,1920,1990,MetalSd,None,0.0,BrkTil,0.0,967.0,967.0,4,0,0.0,0.0,1,0,2,1,5,1,1.0,0,0,7,2007,11.511924964636645
1801,528477020,20,FV,9.314339961994667,4,Inside,Somerst,1Story,8,5,2006,2006,VinylSd,None,0.0,PConc,24.0,1632.0,1656.0,5,0,0.0,0.0,2,0,3,1,7,0,3.0,0,146,7,2007,12.428015476267865
931,909427200,20,RL,9.546812608597396,4,Inside,Crawfor,1Story,6,8,1950,2004,HdBoard,None,0.0,CBlock,0.0,1092.0,1092.0,5,0,0.0,1.0,1,0,3,1,6,1,1.0,0,36,8,2009,11.973509872299472
2471,531363080,20,RL,8.953252164609035,3,Inside,SawyerW,1Story,6,5,2005,2005,VinylSd,None,0.0,PConc,24.0,1118.0,1142.0,5,0,0.0,0.0,1,1,3,1,5,0,0.0,4,50,1,2006,11.845819880243557
2899,916460070,20,RL,8.999372396592106,3,Inside,Timber,1Story,6,5,2000,2000,VinylSd,None,0.0,Wood,1136.0,129.0,1381.0,5,0,1.0,0.0,2,0,2,1,5,0,2.0,0,173,10,2006,12.216022976383341
2544,534276230,90,RL,9.035153304082828,4,Corner,NAmes,1Story,5,5,1959,2005,MetalSd,BrkFace,122.0,CBlock,528.0,1098.0,1626.0,5,0,0.0,0.0,2,0,4,2,8,0,2.0,272,54,6,2006,11.884489021402711
1386,905200090,90,RL,9.464982590349763,4,Inside,Sawyer,SFoyer,4,4,1969,1969,Plywood,None,0.0,CBlock,1198.0,0.0,1198.0,3,0,2.0,0.0,0,2,0,2,6,0,2.0,120,0,1,2008,11.598726943661342
315,916125360,20,RL,10.95430917736789,3,Inside,Timber,1Story,5,5,1948,1950,Wd Sdng,None,0.0,CBlock,353.0,60.0,747.0,3,0,1.0,0.0,1,0,3,1,7,2,2.0,0,0,6,2010,11.982929094215963
1932,535301160,90,RL,8.996899596123358,4,Inside,NAmes,1Story,5,5,1958,1958,Wd Sdng,Stone,260.0,CBlock,0.0,1560.0,1560.0,3,0,0.0,0.0,2,0,4,2,8,0,2.0,0,0,12,2007,11.764462090785656
1660,527359080,60,RL,9.424160595829509,4,CulDSac,NWAmes,2Story,7,7,1976,1976,Plywood,BrkFace,233.0,CBlock,0.0,793.0,793.0,3,793,0.0,0.0,2,1,3,1,7,1,2.0,0,113,11,2007,12.195517131590657
2353,527358090,85,RL,9.203013596589722,3,Inside,NWAmes,SFoyer,7,5,1976,1976,VinylSd,Stone,252.0,CBlock,1005.0,42.0,1047.0,3,0,1.0,0.0,1,0,2,1,5,1,2.0,444,0,7,2006,12.05524975579559
2139,907202100,20,RL,9.698920386794853,3,CulDSac,CollgCr,1Story,5,4,1977,1977,HdBoard,None,0.0,CBlock,60.0,399.0,876.0,3,0,1.0,0.0,1,0,3,1,5,0,1.0,0,0,1,2007,11.77528972943772
1585,916460060,20,RL,8.976514972315112,3,Inside,Timber,1Story,6,5,1999,2000,VinylSd,None,0.0,PConc,1223.0,443.0,1666.0,5,0,1.0,0.0,2,0,3,1,6,0,2.0,165,52,12,2008,12.180754837545884
1602,923250210,20,RL,9.98736903651683,4,Inside,Mitchel,1Story,5,5,1954,1954,HdBoard,None,0.0,CBlock,0.0,988.0,988.0,5,0,0.0,0.0,1,0,2,1,4,0,2.0,0,0,2,2008,11.635143097694478
2888,914474020,20,RL,9.117786390365575,4,Corner,Mitchel,1Story,8,5,2001,2001,VinylSd,None,0.0,PConc,0.0,1491.0,1491.0,5,0,0.0,0.0,2,0,3,1,7,0,2.0,120,100,5,2006,12.250089530946948
965,916403250,80,RL,9.576302060306647,3,Corner,Timber,SLvl,7,5,1987,1989,Plywood,BrkFace,310.0,PConc,904.0,117.0,1645.0,5,0,2.0,0.0,2,1,3,1,7,1,2.0,224,238,7,2009,12.271392111650817
645,535304100,20,RL,9.478074806618269,4,Corner,NAmes,1Story,5,5,1951,1951,MetalSd,None,0.0,CBlock,308.0,323.0,631.0,3,0,0.0,0.0,1,0,2,1,5,0,2.0,0,0,10,2009,11.744037185933616
789,905450020,20,RL,9.19573421958682,4,Corner,Edwards,1Story,6,5,1956,1956,Wd Sdng,None,0.0,CBlock,0.0,1436.0,1436.0,2,0,0.0,0.0,1,0,3,1,7,1,2.0,0,0,11,2009,11.755871643580617
1015,527252080,120,RL,9.001839097398843,4,Inside,StoneBr,1Story,9,5,2007,2007,MetalSd,BrkFace,178.0,PConc,1034.0,676.0,1710.0,5,0,1.0,0.0,2,0,2,1,6,1,2.0,156,48,7,2008,12.718896271958837
1264,535426260,20,RL,9.298351249298896,3,Corner,NAmes,1Story,6,5,1960,1960,MetalSd,BrkFace,212.0,CBlock,733.0,520.0,1253.0,3,0,1.0,0.0,1,1,2,1,5,1,1.0,0,213,5,2008,11.964001084330445
1972,535477180,20,RL,8.794824928014517,4,Inside,NAmes,1Story,5,5,1962,1962,Wd Sdng,None,0.0,CBlock,110.0,312.0,864.0,4,0,0.0,0.0,1,0,2,1,5,0,1.0,58,0,12,2007,11.740061037553975
1481,907420080,60,RL,9.011767474596178,4,Inside,CollgCr,2Story,7,5,2005,2005,WdShing,None,0.0,PConc,648.0,80.0,728.0,5,728,1.0,0.0,2,1,3,1,7,1,2.0,36,18,10,2008,12.14950229404178
954,914476380,80,RL,9.205026277152413,3,CulDSac,Mitchel,SLvl,7,5,1990,1991,HdBoard,None,0.0,PConc,611.0,577.0,1188.0,5,0,1.0,0.0,2,0,3,1,6,0,2.0,168,27,6,2009,12.061046873479915
2499,532476050,80,RL,9.570110520822217,3,Corner,Veenker,SLvl,7,4,1974,1974,WdShing,BrkFace,145.0,CBlock,1023.0,228.0,1748.0,4,495,1.0,2.0,2,0,3,1,9,4,2.0,641,100,1,2006,12.468436909997665
824,906380050,60,RL,9.284426915328881,3,Inside,CollgCr,2Story,8,5,2007,2007,VinylSd,None,0.0,PConc,20.0,846.0,866.0,5,902,0.0,0.0,2,1,3,1,7,0,2.0,144,105,4,2009,12.26434155365415
2769,907125020,85,RL,9.087720658428273,3,CulDSac,CollgCr,SFoyer,5,5,1996,1996,VinylSd,None,0.0,PConc,298.0,572.0,870.0,5,0,0.0,0.0,1,0,2,1,5,0,2.0,0,0,7,2006,11.904967552746252
123,534403360,80,RL,9.268609280100158,3,Inside,NAmes,SLvl,6,5,1964,1964,HdBoard,None,0.0,CBlock,0.0,533.0,533.0,3,644,0.0,0.0,2,0,3,1,8,0,2.0,0,172,5,2010,11.822613617684624
1862,533352075,90,RL,9.846387960495555,3,Inside,Sawyer,1.5Fin,5,5,1977,1977,Plywood,None,1.0,CBlock,498.0,652.0,1361.0,5,1259,0.0,0.0,2,2,4,2,12,1,2.0,155,24,8,2007,12.154779351142624
1308,902300110,190,RM,9.12063445889169,4,Inside,OldTown,2Story,5,5,1900,2006,MetalSd,None,0.0,BrkTil,0.0,797.0,797.0,3,797,0.0,0.0,2,0,4,2,10,0,2.0,192,0,2,2008,11.845819880243557
1758,528290060,60,RL,8.955448122347393,4,Inside,Gilbert,2Story,7,5,2003,2003,VinylSd,None,0.0,PConc,0.0,660.0,660.0,5,660,0.0,0.0,2,1,3,1,6,0,2.0,0,48,8,2007,11.99535161421452
2236,910201110,50,RM,8.70946507906336,4,Inside,IDOTRR,1.5Fin,4,5,1939,1950,AsbShng,None,0.0,PConc,0.0,732.0,732.0,4,351,0.0,0.0,1,0,3,1,4,0,1.0,0,0,6,2007,11.512925464970229
2912,923225510,20,RL,9.227394126542011,3,Inside,Mitchel,1Story,5,7,1968,2003,Plywood,None,0.0,CBlock,441.0,423.0,864.0,5,0,1.0,0.0,1,0,3,1,5,0,1.0,0,120,10,2006,11.747997587149712
2093,906201200,60,RL,9.24763615671988,3,Inside,SawyerW,2Story,7,5,1986,1987,Plywood,BrkFace,172.0,CBlock,28.0,0.0,1502.0,5,1177,1.0,0.0,2,1,4,1,8,1,2.0,201,96,8,2007,12.614865543731012
2128,907180040,60,RL,9.141740280483926,3,Inside,CollgCr,2Story,6,5,1997,1997,VinylSd,None,0.0,PConc,648.0,176.0,824.0,5,881,1.0,0.0,2,1,3,1,7,0,2.0,0,162,5,2007,12.229545001715316
679,535451170,90,RL,8.881836305004146,4,Inside,NAmes,1Story,4,5,1949,1950,BrkFace,None,0.0,Slab,0.0,0.0,0.0,2,0,0.0,0.0,2,0,2,2,6,0,2.0,0,0,6,2009,11.407564949312402
1313,902304060,190,RM,9.169518377455928,4,Inside,OldTown,2Story,5,5,1920,1960,AsbShng,None,0.0,BrkTil,234.0,739.0,973.0,3,973,0.0,0.0,2,0,4,2,10,0,2.0,0,0,4,2008,11.77528972943772
2534,534201250,60,RL,9.064157861798101,4,Inside,NAmes,2Story,5,5,1968,1968,HdBoard,BrkFace,300.0,CBlock,361.0,56.0,900.0,5,886,1.0,0.0,1,1,4,1,7,0,2.0,0,60,6,2006,11.951180395901384
1273,535453210,20,RL,8.97853441008332,4,Inside,NAmes,1Story,5,6,1960,1960,BrkFace,None,0.0,CBlock,374.0,363.0,1269.0,3,0,0.0,0.0,1,1,3,1,6,1,1.0,0,0,6,2008,11.951180395901384
219,905102060,190,RL,9.360913230455557,4,Inside,Sawyer,1Story,5,4,1965,1965,Plywood,None,0.0,PConc,841.0,198.0,1039.0,5,0,1.0,0.0,1,1,3,1,6,0,2.0,0,0,4,2010,11.786762130599957
133,534476260,80,RL,9.169518377455928,4,Inside,NAmes,SLvl,6,6,1955,1972,AsbShng,BrkFace,164.0,CBlock,674.0,350.0,1156.0,5,0,1.0,0.0,1,0,3,1,7,2,1.0,0,0,3,2010,11.938193200374572
38,528112020,20,RL,9.348187438668308,4,Inside,NridgHt,1Story,8,5,2007,2008,VinylSd,Stone,200.0,PConc,1218.0,486.0,1704.0,5,0,1.0,0.0,2,0,3,1,7,1,3.0,0,50,5,2010,12.631340380934517
2408,528186100,20,RL,8.954156966583772,4,Inside,NridgHt,1Story,9,5,2006,2006,MetalSd,BrkFace,518.0,PConc,1023.0,663.0,1686.0,5,0,1.0,0.0,2,0,1,1,6,1,3.0,266,100,6,2006,12.713492476161331
1575,916382120,20,RL,9.161150127785412,3,Inside,Timber,1Story,8,5,2007,2008,VinylSd,Stone,338.0,PConc,1513.0,125.0,1638.0,5,0,1.0,0.0,2,0,3,1,7,1,3.0,192,44,4,2008,12.588190652108505
